operation_id,timestamp,symbol,side,quantity,price,total_value,commission,net_value,exchange,tax_year
BTCUSDT_2026-02-15T03:07:02.671486_2538349346496,2026-02-15T03:07:02.671486,BTCUSDT,sell,0.000316,69513.315955,21.97,0.02,21.94,Binance,2026
ETHUSDT_2026-02-15T03:07:02.681312_2538349125376,2026-02-15T03:07:02.681312,ETHUSDT,sell,0.00801,2059.639665,16.5,0.02,16.48,Binance,2026
BTCUSDT_2026-02-15T03:07:38.756931_2538349340992,2026-02-15T03:07:38.756931,BTCUSDT,sell,0.000143,69499.41291,9.94,0.01,9.93,Binance,2026
ETHUSDT_2026-02-15T03:07:38.767137_2538348826496,2026-02-15T03:07:38.767137,ETHUSDT,sell,0.00361,2059.179895,7.43,0.01,7.43,Binance,2026
BTCUSDT_2026-02-15T03:09:39.346237_2538348919488,2026-02-15T03:09:39.346237,BTCUSDT,buy,0.002719791099640536,69596.83102499999,189.29,0.19,189.1,Binance,2026
ETHUSDT_2026-02-15T03:09:39.356559_2538348937088,2026-02-15T03:09:39.356559,ETHUSDT,buy,0.0687953311517759,2063.781375,141.98,0.14,141.84,Binance,2026
BTCUSDT_2026-02-15T03:14:04.171729_2538349345600,2026-02-15T03:14:04.171729,BTCUSDT,sell,0.00156,69487.239,108.4,0.11,108.29,Binance,2026
ETHUSDT_2026-02-15T03:14:04.183233_2538349330624,2026-02-15T03:14:04.183233,ETHUSDT,sell,0.03946,2058.0004850000005,81.21,0.08,81.13,Binance,2026
BTCUSDT_2026-02-15T03:14:42.969794_2538348936384,2026-02-15T03:14:42.969794,BTCUSDT,sell,0.000702,69471.74675,48.77,0.05,48.72,Binance,2026
ETHUSDT_2026-02-15T03:14:42.980281_2538349245504,2026-02-15T03:14:42.980281,ETHUSDT,sell,0.01776,2056.971,36.53,0.04,36.5,Binance,2026
BTCUSDT_2026-02-15T03:15:19.053138_2538349238656,2026-02-15T03:15:19.053138,BTCUSDT,sell,0.000316,69468.818215,21.95,0.02,21.93,Binance,2026
ETHUSDT_2026-02-15T03:15:19.063565_2538349335872,2026-02-15T03:15:19.063565,ETHUSDT,sell,0.00799,2057.0609550000004,16.44,0.02,16.42,Binance,2026
BTCUSDT_2026-02-15T03:15:55.181331_2540366294336,2026-02-15T03:15:55.181331,BTCUSDT,sell,0.000142,69474.35544500001,9.87,0.01,9.86,Binance,2026
ETHUSDT_2026-02-15T03:15:55.196441_2538349341056,2026-02-15T03:15:55.196441,ETHUSDT,sell,0.0036,2056.63117,7.4,0.01,7.4,Binance,2026
BTCUSDT_2026-02-15T03:16:16.503561_2538348934080,2026-02-15T03:16:16.503561,BTCUSDT,buy,0.0027130684148399618,69566.32578,188.74,0.19,188.55,Binance,2026
ETHUSDT_2026-02-15T03:16:16.514721_2538348824000,2026-02-15T03:16:16.514721,ETHUSDT,buy,0.06872909571552155,2060.159565,141.59,0.14,141.45,Binance,2026
BTCUSDT_2026-02-15T03:24:32.862508_2538349081664,2026-02-15T03:24:32.862508,BTCUSDT,sell,0.001556,69484.450395,108.12,0.11,108.01,Binance,2026
ETHUSDT_2026-02-15T03:24:32.873909_2540366294272,2026-02-15T03:24:32.873909,ETHUSDT,sell,0.03942,2057.11093,81.09,0.08,81.01,Binance,2026
BTCUSDT_2026-02-15T03:25:11.737334_2538349335488,2026-02-15T03:25:11.737334,BTCUSDT,sell,0.0007,69458.923165,48.62,0.05,48.57,Binance,2026
ETHUSDT_2026-02-15T03:25:11.751198_2538348931584,2026-02-15T03:25:11.751198,ETHUSDT,sell,0.01774,2056.4512600000003,36.48,0.04,36.44,Binance,2026
BTCUSDT_2026-02-15T03:25:47.812130_2538348972416,2026-02-15T03:25:47.812130,BTCUSDT,sell,0.000315,69479.752745,21.89,0.02,21.86,Binance,2026
ETHUSDT_2026-02-15T03:25:47.823115_2538348926144,2026-02-15T03:25:47.823115,ETHUSDT,sell,0.00798,2057.05096,16.42,0.02,16.4,Binance,2026
BTCUSDT_2026-02-15T03:26:23.947610_2538349341952,2026-02-15T03:26:23.947610,BTCUSDT,sell,0.000142,69482.76124,9.87,0.01,9.86,Binance,2026
ETHUSDT_2026-02-15T03:26:23.959686_2540366293312,2026-02-15T03:26:23.959686,ETHUSDT,sell,0.00359,2057.07095,7.38,0.01,7.38,Binance,2026
BTCUSDT_2026-02-15T03:27:18.381066_2538349203328,2026-02-15T03:27:18.381066,BTCUSDT,buy,0.0027064326505158182,69568.37680499999,188.28,0.19,188.09,Binance,2026
ETHUSDT_2026-02-15T03:27:18.392898_2538348935424,2026-02-15T03:27:18.392898,ETHUSDT,buy,0.06860818059896466,2058.9389549999996,141.26,0.14,141.12,Binance,2026
BTCUSDT_2026-02-15T03:29:30.769818_2538348800320,2026-02-15T03:29:30.769818,BTCUSDT,sell,0.001552,69454.06559500001,107.79,0.11,107.68,Binance,2026
ETHUSDT_2026-02-15T03:29:30.783816_2538348794048,2026-02-15T03:29:30.783816,ETHUSDT,sell,0.03935,2054.2923400000004,80.84,0.08,80.76,Binance,2026
BTCUSDT_2026-02-15T03:30:09.616387_2538349212992,2026-02-15T03:30:09.616387,BTCUSDT,sell,0.000699,69410.887195,48.52,0.05,48.47,Binance,2026
ETHUSDT_2026-02-15T03:30:09.632332_2540366293312,2026-02-15T03:30:09.632332,ETHUSDT,sell,0.01771,2054.31233,36.38,0.04,36.35,Binance,2026
BTCUSDT_2026-02-15T03:30:45.758459_2538349235136,2026-02-15T03:30:45.758459,BTCUSDT,sell,0.000314,69416.004635,21.8,0.02,21.77,Binance,2026
ETHUSDT_2026-02-15T03:30:45.770918_2538348936640,2026-02-15T03:30:45.770918,ETHUSDT,sell,0.00797,2054.842065,16.38,0.02,16.36,Binance,2026
BTCUSDT_2026-02-15T03:32:19.023799_2538348920640,2026-02-15T03:32:19.023799,BTCUSDT,buy,0.002559037643402148,69532.14869999999,177.94,0.18,177.76,Binance,2026
ETHUSDT_2026-02-15T03:32:19.035628_2538347910912,2026-02-15T03:32:19.035628,ETHUSDT,buy,0.06483929525658902,2059.00899,133.5,0.13,133.37,Binance,2026
BTCUSDT_2026-02-15T03:34:28.666768_2538349355072,2026-02-15T03:34:28.666768,BTCUSDT,sell,0.001549,69365.3,107.45,0.11,107.34,Binance,2026
ETHUSDT_2026-02-15T03:34:28.679753_2538349353600,2026-02-15T03:34:28.679753,ETHUSDT,sell,0.03924,2048.825075,80.4,0.08,80.32,Binance,2026
BTCUSDT_2026-02-15T03:35:07.500422_2538349246080,2026-02-15T03:35:07.500422,BTCUSDT,sell,0.000697,69339.45293,48.33,0.05,48.28,Binance,2026
ETHUSDT_2026-02-15T03:35:07.512732_2538349204608,2026-02-15T03:35:07.512732,ETHUSDT,sell,0.01766,2046.55621,36.14,0.04,36.11,Binance,2026
BTCUSDT_2026-02-15T03:35:43.573599_2538348704000,2026-02-15T03:35:43.573599,BTCUSDT,sell,0.000314,69333.88571500001,21.77,0.02,21.75,Binance,2026
ETHUSDT_2026-02-15T03:35:43.588427_2538349206784,2026-02-15T03:35:43.588427,ETHUSDT,sell,0.00795,2046.4362700000001,16.27,0.02,16.25,Binance,2026
BTCUSDT_2026-02-15T03:36:19.768753_2538348803648,2026-02-15T03:36:19.768753,BTCUSDT,sell,0.000141,69278.873235,9.77,0.01,9.76,Binance,2026
ETHUSDT_2026-02-15T03:36:19.780720_2538349206848,2026-02-15T03:36:19.780720,ETHUSDT,sell,0.00358,2042.148415,7.31,0.01,7.3,Binance,2026
BTCUSDT_2026-02-15T03:44:57.334801_2538349340480,2026-02-15T03:44:57.334801,BTCUSDT,buy,0.002693784461512068,69432.22876499999,187.04,0.19,186.85,Binance,2026
ETHUSDT_2026-02-15T03:44:57.346934_2538348633472,2026-02-15T03:44:57.346934,ETHUSDT,buy,0.06865351504707468,2044.3816799999997,140.35,0.14,140.21,Binance,2026
BTCUSDT_2026-02-15T03:45:36.149245_2538348629312,2026-02-15T03:45:36.149245,BTCUSDT,buy,0.000892,69441.07318499999,61.94,0.06,61.88,Binance,2026
ETHUSDT_2026-02-15T03:45:36.162237_2538349106048,2026-02-15T03:45:36.162237,ETHUSDT,buy,0.0303,2045.6323049999999,61.98,0.06,61.92,Binance,2026
BTCUSDT_2026-02-15T03:49:58.007212_2538349205312,2026-02-15T03:49:58.007212,BTCUSDT,sell,0.0008991515945928739,69882.691175,62.84,0.06,62.77,Binance,2026
ETHUSDT_2026-02-15T03:49:58.021711_2538348627584,2026-02-15T03:49:58.021711,ETHUSDT,sell,0.030359707052883992,2054.122425,62.36,0.06,62.3,Binance,2026
BTCUSDT_2026-02-15T04:32:23.318145_2538350009344,2026-02-15T04:32:23.318145,BTCUSDT,buy,0.000574,70331.26805999999,40.37,0.04,40.33,Binance,2026
ETHUSDT_2026-02-15T04:32:23.331193_2538349234304,2026-02-15T04:32:23.331193,ETHUSDT,buy,0.01943,2078.268615,40.38,0.04,40.34,Binance,2026
BTCUSDT_2026-02-15T04:32:23.399234_2538349583296,2026-02-15T04:32:23.399234,BTCUSDT,sell,0.000575826843968555,70260.97194,40.46,0.04,40.42,Binance,2026
ETHUSDT_2026-02-15T04:32:23.413317_2538349581632,2026-02-15T04:32:23.413317,ETHUSDT,sell,0.019853598198567947,2076.191385,41.22,0.04,41.18,Binance,2026
BTCUSDT_2026-02-15T04:33:02.116942_2538350015936,2026-02-15T04:33:02.116942,BTCUSDT,buy,0.000577,70316.64074999999,40.57,0.04,40.53,Binance,2026
ETHUSDT_2026-02-15T04:33:02.130326_2538348826240,2026-02-15T04:33:02.130326,ETHUSDT,buy,0.01954,2077.65831,40.6,0.04,40.56,Binance,2026
BTCUSDT_2026-02-15T04:33:38.227869_2538349212992,2026-02-15T04:33:38.227869,BTCUSDT,buy,0.000259,70326.04544999999,18.21,0.02,18.2,Binance,2026
ETHUSDT_2026-02-15T04:33:38.241986_2538349583232,2026-02-15T04:33:38.241986,ETHUSDT,buy,0.00878,2077.728345,18.24,0.02,18.22,Binance,2026
BTCUSDT_2026-02-15T04:34:14.317975_2538349586112,2026-02-15T04:34:14.317975,BTCUSDT,buy,0.000116,70380.69276,8.16,0.01,8.16,Binance,2026
ETHUSDT_2026-02-15T04:34:14.330961_2538349360320,2026-02-15T04:34:14.330961,ETHUSDT,buy,0.00394,2079.49923,8.19,0.01,8.19,Binance,2026
BTCUSDT_2026-02-15T04:37:23.708985_2540367087808,2026-02-15T04:37:23.708985,BTCUSDT,sell,0.00095386424615616,70245.48968500001,67.0,0.07,66.94,Binance,2026
ETHUSDT_2026-02-15T04:37:23.723071_2538350014656,2026-02-15T04:37:23.723071,ETHUSDT,sell,0.03229971051629573,2075.5117250000003,67.04,0.07,66.97,Binance,2026
BTCUSDT_2026-02-15T04:37:50.776209_2538348627264,2026-02-15T04:37:50.776209,BTCUSDT,buy,0.000576,70315.770315,40.5,0.04,40.46,Binance,2026
ETHUSDT_2026-02-15T04:37:50.789194_2538350015552,2026-02-15T04:37:50.789194,ETHUSDT,buy,0.01951,2077.588275,40.53,0.04,40.49,Binance,2026
BTCUSDT_2026-02-15T04:38:27.141787_2538348627136,2026-02-15T04:38:27.141787,BTCUSDT,buy,0.000259,70250.00744999999,18.19,0.02,18.18,Binance,2026
ETHUSDT_2026-02-15T04:38:27.155780_2538348628416,2026-02-15T04:38:27.155780,ETHUSDT,buy,0.00877,2077.768365,18.22,0.02,18.2,Binance,2026
BTCUSDT_2026-02-15T04:39:05.949930_2538349202816,2026-02-15T04:39:05.949930,BTCUSDT,buy,0.000116,70247.51620499999,8.15,0.01,8.14,Binance,2026
ETHUSDT_2026-02-15T04:39:05.963920_2538350012992,2026-02-15T04:39:05.963920,ETHUSDT,buy,0.00394,2077.0980299999997,8.18,0.01,8.18,Binance,2026
BTCUSDT_2026-02-15T04:42:24.514871_2538349041152,2026-02-15T04:42:24.514871,BTCUSDT,sell,0.0009515274758720721,70213.77554999999,66.81,0.07,66.74,Binance,2026
ETHUSDT_2026-02-15T04:42:24.530110_2538350010688,2026-02-15T04:42:24.530110,ETHUSDT,sell,0.03232526605926171,2077.26085,67.15,0.07,67.08,Binance,2026
BTCUSDT_2026-02-15T04:42:42.562192_2538349201280,2026-02-15T04:42:42.562192,BTCUSDT,buy,0.000576,70284.02445,40.48,0.04,40.44,Binance,2026
ETHUSDT_2026-02-15T04:42:42.577242_2538347912896,2026-02-15T04:42:42.577242,ETHUSDT,buy,0.01948,2079.3391500000002,40.51,0.04,40.47,Binance,2026
BTCUSDT_2026-02-15T04:43:18.628497_2538348634432,2026-02-15T04:43:18.628497,BTCUSDT,buy,0.000259,70254.179535,18.2,0.02,18.18,Binance,2026
ETHUSDT_2026-02-15T04:43:18.642489_2538349199488,2026-02-15T04:43:18.642489,ETHUSDT,buy,0.00876,2078.39868,18.21,0.02,18.19,Binance,2026
BTCUSDT_2026-02-15T04:43:54.713502_2538348805632,2026-02-15T04:43:54.713502,BTCUSDT,buy,0.000116,70270.507695,8.15,0.01,8.14,Binance,2026
ETHUSDT_2026-02-15T04:43:54.727591_2538349347776,2026-02-15T04:43:54.727591,ETHUSDT,buy,0.00393,2078.7888749999997,8.17,0.01,8.16,Binance,2026
BTCUSDT_2026-02-15T04:47:25.360605_2540367029056,2026-02-15T04:47:25.360605,BTCUSDT,sell,0.0009532733550471314,70225.50968,66.94,0.07,66.88,Binance,2026
ETHUSDT_2026-02-15T04:47:25.376675_2538348792832,2026-02-15T04:47:25.376675,ETHUSDT,sell,0.03222260601302267,2077.46075,66.94,0.07,66.87,Binance,2026
BTCUSDT_2026-02-15T04:47:46.360843_2538349586176,2026-02-15T04:47:46.360843,BTCUSDT,buy,0.000733,70295.77032,51.53,0.05,51.48,Binance,2026
ETHUSDT_2026-02-15T04:47:46.375929_2538348977408,2026-02-15T04:47:46.375929,ETHUSDT,buy,0.02478,2079.53925,51.53,0.05,51.48,Binance,2026
BTCUSDT_2026-02-15T04:48:10.440068_2538348637248,2026-02-15T04:48:10.440068,BTCUSDT,buy,0.000219,70306.385625,15.4,0.02,15.38,Binance,2026
ETHUSDT_2026-02-15T04:48:10.455314_2538349579520,2026-02-15T04:48:10.455314,ETHUSDT,buy,0.00741,2079.89943,15.41,0.02,15.4,Binance,2026
BTCUSDT_2026-02-15T04:52:26.125454_2538348632832,2026-02-15T04:52:26.125454,BTCUSDT,sell,0.000954134630019434,70239.60263000001,67.02,0.07,66.95,Binance,2026
ETHUSDT_2026-02-15T04:52:26.141387_2538349591296,2026-02-15T04:52:26.141387,ETHUSDT,sell,0.03225546168120967,2078.210375,67.03,0.07,66.97,Binance,2026
BTCUSDT_2026-02-15T04:52:41.173236_2538349584192,2026-02-15T04:52:41.173236,BTCUSDT,buy,0.000732,70309.87737,51.47,0.05,51.42,Binance,2026
ETHUSDT_2026-02-15T04:52:41.188353_2538349354112,2026-02-15T04:52:41.188353,ETHUSDT,buy,0.02476,2080.289625,51.51,0.05,51.46,Binance,2026
BTCUSDT_2026-02-15T04:53:05.277404_2538348798464,2026-02-15T04:53:05.277404,BTCUSDT,buy,0.000219,70302.74380499999,15.4,0.02,15.38,Binance,2026
ETHUSDT_2026-02-15T04:53:05.292774_2538348695488,2026-02-15T04:53:05.292774,ETHUSDT,buy,0.00741,2079.6593099999996,15.41,0.02,15.39,Binance,2026
BTCUSDT_2026-02-15T04:57:26.994006_2538348983360,2026-02-15T04:57:26.994006,BTCUSDT,sell,0.0009533705903905332,70090.767085,66.82,0.07,66.76,Binance,2026
ETHUSDT_2026-02-15T04:57:27.010063_2538349576896,2026-02-15T04:57:27.010063,ETHUSDT,sell,0.032213913140825855,2073.332815,66.79,0.07,66.72,Binance,2026
BTCUSDT_2026-02-15T04:57:45.723363_2538350014144,2026-02-15T04:57:45.723363,BTCUSDT,buy,0.000575,70167.836385,40.35,0.04,40.31,Binance,2026
ETHUSDT_2026-02-15T04:57:45.742313_2538348792000,2026-02-15T04:57:45.742313,ETHUSDT,buy,0.01944,2075.6272950000002,40.35,0.04,40.31,Binance,2026
BTCUSDT_2026-02-15T04:58:24.103984_2538350013440,2026-02-15T04:58:24.103984,BTCUSDT,buy,0.000258,70185.075,18.11,0.02,18.09,Binance,2026
ETHUSDT_2026-02-15T04:58:24.120604_2538348800256,2026-02-15T04:58:24.120604,ETHUSDT,buy,0.00873,2076.05751,18.12,0.02,18.11,Binance,2026
BTCUSDT_2026-02-15T04:59:00.157136_2538349578368,2026-02-15T04:59:00.157136,BTCUSDT,buy,0.000116,70194.049485,8.14,0.01,8.13,Binance,2026
ETHUSDT_2026-02-15T04:59:00.172096_2538348699328,2026-02-15T04:59:00.172096,ETHUSDT,buy,0.00392,2076.35766,8.14,0.01,8.13,Binance,2026
BTCUSDT_2026-02-15T05:02:27.568958_2540366285184,2026-02-15T05:02:27.568958,BTCUSDT,sell,0.0009513495429661504,70168.168365,66.75,0.07,66.69,Binance,2026
ETHUSDT_2026-02-15T05:02:27.586910_2538348832128,2026-02-15T05:02:27.586910,ETHUSDT,sell,0.03215976372621961,2075.9215200000003,66.76,0.07,66.69,Binance,2026
BTCUSDT_2026-02-15T05:02:48.600878_2538348933120,2026-02-15T05:02:48.600878,BTCUSDT,buy,0.000731,70242.3036,51.35,0.05,51.3,Binance,2026
ETHUSDT_2026-02-15T05:02:48.616835_2538347909632,2026-02-15T05:02:48.616835,ETHUSDT,buy,0.0247,2079.269115,51.36,0.05,51.31,Binance,2026
BTCUSDT_2026-02-15T05:03:12.668478_2538349577536,2026-02-15T05:03:12.668478,BTCUSDT,buy,0.000218,70242.3036,15.31,0.02,15.3,Binance,2026
ETHUSDT_2026-02-15T05:03:12.685363_2538349347392,2026-02-15T05:03:12.685363,ETHUSDT,buy,0.00739,2079.269115,15.37,0.02,15.35,Binance,2026
BTCUSDT_2026-02-15T05:07:28.386042_2538348633856,2026-02-15T05:07:28.386042,BTCUSDT,sell,0.0009498345999746184,70170.01744,66.65,0.07,66.58,Binance,2026
ETHUSDT_2026-02-15T05:07:28.402135_2538349895680,2026-02-15T05:07:28.402135,ETHUSDT,sell,0.03220991987328866,2078.88004,66.96,0.07,66.89,Binance,2026
BTCUSDT_2026-02-15T05:07:40.686576_2538349894272,2026-02-15T05:07:40.686576,BTCUSDT,buy,0.00073,70268.03645999999,51.3,0.05,51.24,Binance,2026
ETHUSDT_2026-02-15T05:07:40.706522_2538349234368,2026-02-15T05:07:40.706522,ETHUSDT,buy,0.02464,2083.3911749999997,51.33,0.05,51.28,Binance,2026
BTCUSDT_2026-02-15T05:08:07.464414_2538348798016,2026-02-15T05:08:07.464414,BTCUSDT,buy,0.000218,70268.03645999999,15.32,0.02,15.3,Binance,2026
ETHUSDT_2026-02-15T05:08:07.482367_2538348924544,2026-02-15T05:08:07.482367,ETHUSDT,buy,0.00738,2083.3911749999997,15.38,0.02,15.36,Binance,2026
BTCUSDT_2026-02-15T05:12:29.001570_2540367027328,2026-02-15T05:12:29.001570,BTCUSDT,sell,0.0009482771041256951,70197.20384000002,66.57,0.07,66.5,Binance,2026
ETHUSDT_2026-02-15T05:12:29.018524_2538349346112,2026-02-15T05:12:29.018524,ETHUSDT,sell,0.032179174042056814,2084.17739,67.07,0.07,67.0,Binance,2026
BTCUSDT_2026-02-15T05:12:35.018840_2538348824832,2026-02-15T05:12:35.018840,BTCUSDT,buy,0.000574,70267.43616,40.33,0.04,40.29,Binance,2026
ETHUSDT_2026-02-15T05:12:35.035632_2540366283904,2026-02-15T05:12:35.035632,ETHUSDT,buy,0.01934,2086.2626099999998,40.35,0.04,40.31,Binance,2026
BTCUSDT_2026-02-15T05:13:11.382699_2538349041920,2026-02-15T05:13:11.382699,BTCUSDT,buy,0.000258,70226.205555,18.12,0.02,18.1,Binance,2026
ETHUSDT_2026-02-15T05:13:11.400172_2538349049408,2026-02-15T05:13:11.400172,ETHUSDT,buy,0.00869,2085.292125,18.12,0.02,18.1,Binance,2026
BTCUSDT_2026-02-15T05:13:50.206990_2538348921472,2026-02-15T05:13:50.206990,BTCUSDT,buy,0.000116,70238.471685,8.15,0.01,8.14,Binance,2026
ETHUSDT_2026-02-15T05:13:50.223945_2538348633472,2026-02-15T05:13:50.223945,ETHUSDT,buy,0.00391,2086.0425,8.16,0.01,8.15,Binance,2026
BTCUSDT_2026-02-15T05:17:29.734342_2538347916224,2026-02-15T05:17:29.734342,BTCUSDT,sell,0.0009502181365108644,70272.98593000001,66.77,0.07,66.71,Binance,2026
ETHUSDT_2026-02-15T05:17:29.753291_2538350014592,2026-02-15T05:17:29.753291,ETHUSDT,sell,0.031996668454619,2086.446255,66.76,0.07,66.69,Binance,2026
BTCUSDT_2026-02-15T05:17:50.802418_2538349897600,2026-02-15T05:17:50.802418,BTCUSDT,buy,0.000729,70485.435105,51.38,0.05,51.33,Binance,2026
ETHUSDT_2026-02-15T05:17:50.820235_2538349063104,2026-02-15T05:17:50.820235,ETHUSDT,buy,0.02456,2092.075515,51.38,0.05,51.33,Binance,2026
BTCUSDT_2026-02-15T05:18:14.863394_2538347920320,2026-02-15T05:18:14.863394,BTCUSDT,buy,0.000218,70468.346565,15.36,0.02,15.35,Binance,2026
ETHUSDT_2026-02-15T05:18:14.881384_2538348634880,2026-02-15T05:18:14.881384,ETHUSDT,buy,0.00734,2090.3146349999997,15.34,0.02,15.33,Binance,2026
BTCUSDT_2026-02-15T05:22:30.499869_2538348799808,2026-02-15T05:22:30.499869,BTCUSDT,sell,0.0009505755181969235,70345.98941,66.87,0.07,66.8,Binance,2026
ETHUSDT_2026-02-15T05:22:30.517357_2538348700480,2026-02-15T05:22:30.517357,ETHUSDT,sell,0.03199574886263298,2088.77509,66.83,0.07,66.77,Binance,2026
BTCUSDT_2026-02-15T05:23:03.592361_2538350009216,2026-02-15T05:23:03.592361,BTCUSDT,buy,0.000573,70367.77630499999,40.32,0.04,40.28,Binance,2026
ETHUSDT_2026-02-15T05:23:03.610613_2538349122368,2026-02-15T05:23:03.610613,ETHUSDT,buy,0.01932,2089.044,40.36,0.04,40.32,Binance,2026
BTCUSDT_2026-02-15T05:23:39.922136_2538350003072,2026-02-15T05:23:39.922136,BTCUSDT,buy,0.000257,70359.81232499999,18.08,0.02,18.06,Binance,2026
ETHUSDT_2026-02-15T05:23:39.940159_2538349897600,2026-02-15T05:23:39.940159,ETHUSDT,buy,0.00868,2089.114035,18.13,0.02,18.12,Binance,2026
BTCUSDT_2026-02-15T05:24:18.725505_2538349356992,2026-02-15T05:24:18.725505,BTCUSDT,buy,0.000116,70378.761795,8.16,0.01,8.16,Binance,2026
ETHUSDT_2026-02-15T05:24:18.744502_2538348796672,2026-02-15T05:24:18.744502,ETHUSDT,buy,0.0039,2089.5142349999996,8.15,0.01,8.14,Binance,2026
BTCUSDT_2026-02-15T05:27:31.501213_2538348697280,2026-02-15T05:27:31.501213,BTCUSDT,sell,0.0009470150276278415,70289.0379,66.56,0.07,66.5,Binance,2026
ETHUSDT_2026-02-15T05:27:31.519815_2538349112000,2026-02-15T05:27:31.519815,ETHUSDT,sell,0.031961354791649785,2088.145405,66.74,0.07,66.67,Binance,2026
BTCUSDT_2026-02-15T05:27:58.417107_2538349890496,2026-02-15T05:27:58.417107,BTCUSDT,buy,0.000729,70359.3621,51.29,0.05,51.24,Binance,2026
ETHUSDT_2026-02-15T05:27:58.435059_2538349056320,2026-02-15T05:27:58.435059,ETHUSDT,buy,0.02454,2090.234595,51.29,0.05,51.24,Binance,2026
BTCUSDT_2026-02-15T05:28:25.337916_2538349058368,2026-02-15T05:28:25.337916,BTCUSDT,buy,0.000218,70389.146985,15.34,0.02,15.33,Binance,2026
ETHUSDT_2026-02-15T05:28:25.356023_2538348704960,2026-02-15T05:28:25.356023,ETHUSDT,buy,0.00734,2091.2851199999996,15.35,0.02,15.33,Binance,2026
BTCUSDT_2026-02-15T05:32:31.927591_2538349110016,2026-02-15T05:32:31.927591,BTCUSDT,sell,0.0009485679881358723,70320.54214,66.7,0.07,66.64,Binance,2026
ETHUSDT_2026-02-15T05:32:31.947680_2538349899584,2026-02-15T05:32:31.947680,ETHUSDT,sell,0.03196702678242891,2090.4942300000002,66.83,0.07,66.76,Binance,2026
BTCUSDT_2026-02-15T05:32:55.954526_2538349896128,2026-02-15T05:32:55.954526,BTCUSDT,buy,0.000728,70390.89786,51.24,0.05,51.19,Binance,2026
ETHUSDT_2026-02-15T05:32:55.973475_2538347908864,2026-02-15T05:32:55.973475,ETHUSDT,buy,0.02451,2092.5857699999997,51.29,0.05,51.24,Binance,2026
BTCUSDT_2026-02-15T05:33:20.006755_2538350316096,2026-02-15T05:33:20.006755,BTCUSDT,buy,0.000218,70427.15598,15.35,0.02,15.34,Binance,2026
ETHUSDT_2026-02-15T05:33:20.025704_2538349115456,2026-02-15T05:33:20.025704,ETHUSDT,buy,0.00733,2094.00648,15.35,0.02,15.33,Binance,2026
BTCUSDT_2026-02-15T05:37:32.569607_2538347918848,2026-02-15T05:37:32.569607,BTCUSDT,sell,0.0009481646318548392,70266.399225,66.62,0.07,66.56,Binance,2026
ETHUSDT_2026-02-15T05:37:32.592690_2538350008704,2026-02-15T05:37:32.592690,ETHUSDT,sell,0.031903677254064254,2089.1549,66.65,0.07,66.59,Binance,2026
BTCUSDT_2026-02-15T05:37:38.573006_2538349065216,2026-02-15T05:37:38.573006,BTCUSDT,buy,0.000572,70336.700775,40.23,0.04,40.19,Binance,2026
ETHUSDT_2026-02-15T05:37:38.592053_2540367291712,2026-02-15T05:37:38.592053,ETHUSDT,buy,0.01924,2091.2450999999996,40.24,0.04,40.2,Binance,2026
BTCUSDT_2026-02-15T05:38:02.620027_2538347907968,2026-02-15T05:38:02.620027,BTCUSDT,buy,0.000327,70341.27305999999,23.0,0.02,22.98,Binance,2026
ETHUSDT_2026-02-15T05:38:02.638975_2538350326720,2026-02-15T05:38:02.638975,ETHUSDT,buy,0.011,2091.815385,23.01,0.02,22.99,Binance,2026
BTCUSDT_2026-02-15T05:38:26.701675_2538348630464,2026-02-15T05:38:26.701675,BTCUSDT,buy,9.7e-05,70341.27305999999,6.82,0.01,6.82,Binance,2026
ETHUSDT_2026-02-15T05:38:26.720310_2538350017792,2026-02-15T05:38:26.720310,ETHUSDT,buy,0.00329,2091.815385,6.88,0.01,6.88,Binance,2026
BTCUSDT_2026-02-15T05:42:33.424497_2538350317184,2026-02-15T05:42:33.424497,BTCUSDT,sell,0.0009986284741416418,70305.08987,70.21,0.07,70.14,Binance,2026
ETHUSDT_2026-02-15T05:42:33.444664_2538348638272,2026-02-15T05:42:33.444664,ETHUSDT,sell,0.033583884015008794,2089.93451,70.19,0.07,70.12,Binance,2026
BTCUSDT_2026-02-15T05:42:57.759307_2538350152768,2026-02-15T05:42:57.759307,BTCUSDT,buy,0.000727,70386.85583999999,51.17,0.05,51.12,Binance,2026
ETHUSDT_2026-02-15T05:42:57.778408_2538350004928,2026-02-15T05:42:57.778408,ETHUSDT,buy,0.02447,2092.02549,51.19,0.05,51.14,Binance,2026
BTCUSDT_2026-02-15T05:43:24.543788_2538349347392,2026-02-15T05:43:24.543788,BTCUSDT,buy,0.000217,70386.85583999999,15.27,0.02,15.26,Binance,2026
ETHUSDT_2026-02-15T05:43:24.563060_2538350156672,2026-02-15T05:43:24.563060,ETHUSDT,buy,0.00732,2092.02549,15.31,0.02,15.3,Binance,2026
